Series Name,Series Code,Country Name,Country Code,2018 [YR2018]
"Fish species, threatened",EN.FSH.THRD.NO,Turkmenistan,TKM,13
"Fish species, threatened",EN.FSH.THRD.NO,Turks and Caicos Islands,TCA,30
"Fish species, threatened",EN.FSH.THRD.NO,Tuvalu,TUV,13
"Fish species, threatened",EN.FSH.THRD.NO,Uganda,UGA,60
"Fish species, threatened",EN.FSH.THRD.NO,Ukraine,UKR,24
"Fish species, threatened",EN.FSH.THRD.NO,United Arab Emirates,ARE,20
"Fish species, threatened",EN.FSH.THRD.NO,United Kingdom,GBR,48
"Fish species, threatened",EN.FSH.THRD.NO,United States,USA,251
"Fish species, threatened",EN.FSH.THRD.NO,Uruguay,URY,45
"Fish species, threatened",EN.FSH.THRD.NO,Uzbekistan,UZB,7
"Fish species, threatened",EN.FSH.THRD.NO,Vanuatu,VUT,18
"Fish species, threatened",EN.FSH.THRD.NO,"Venezuela, RB",VEN,45
"Fish species, threatened",EN.FSH.THRD.NO,Vietnam,VNM,83
"Fish species, threatened",EN.FSH.THRD.NO,Virgin Islands (U.S.),VIR,29
"Fish species, threatened",EN.FSH.THRD.NO,West Bank and Gaza,PSE,2
"Fish species, threatened",EN.FSH.THRD.NO,"Yemen, Rep.",YEM,40
"Fish species, threatened",EN.FSH.THRD.NO,Zambia,ZMB,20
"Fish species, threatened",EN.FSH.THRD.NO,Zimbabwe,ZWE,3
"Fish species, threatened",EN.FSH.THRD.NO,Arab World,ARB,672
"Fish species, threatened",EN.FSH.THRD.NO,Caribbean small states,CSS,429
"Fish species, threatened",EN.FSH.THRD.NO,Central Europe and the Baltics,CEB,182
"Fish species, threatened",EN.FSH.THRD.NO,Early-demographic dividend,EAR,2603
"Fish species, threatened",EN.FSH.THRD.NO,East Asia & Pacific,EAS,1630
"Fish species, threatened",EN.FSH.THRD.NO,East Asia & Pacific (excluding high income),EAP,1108
"Fish species, threatened",EN.FSH.THRD.NO,East Asia & Pacific (IDA & IBRD countries),TEA,1097
"Fish species, threatened",EN.FSH.THRD.NO,Euro area,EMU,534
"Fish species, threatened",EN.FSH.THRD.NO,Europe & Central Asia,ECS,1239
"Fish species, threatened",EN.FSH.THRD.NO,Europe & Central Asia (excluding high income),ECA,458
"Fish species, threatened",EN.FSH.THRD.NO,Europe & Central Asia (IDA & IBRD countries),TEC,530
"Fish species, threatened",EN.FSH.THRD.NO,European Union,EUU,742
"Fish species, threatened",EN.FSH.THRD.NO,Fragile and conflict affected situations,FCS,1039
"Fish species, threatened",EN.FSH.THRD.NO,Heavily indebted poor countries (HIPC),HPC,1662
"Fish species, threatened",EN.FSH.THRD.NO,High income,HIC,2433
"Fish species, threatened",EN.FSH.THRD.NO,IBRD only,IBD,3271
"Fish species, threatened",EN.FSH.THRD.NO,IDA & IBRD total,IBT,5873
"Fish species, threatened",EN.FSH.THRD.NO,IDA blend,IDB,641
"Fish species, threatened",EN.FSH.THRD.NO,IDA only,IDX,1961
"Fish species, threatened",EN.FSH.THRD.NO,IDA total,IDA,2602
"Fish species, threatened",EN.FSH.THRD.NO,Late-demographic dividend,LTE,1786
"Fish species, threatened",EN.FSH.THRD.NO,Latin America & Caribbean,LCN,1716
"Fish species, threatened",EN.FSH.THRD.NO,Latin America & Caribbean (excluding high income),LAC,1150
"Fish species, threatened",EN.FSH.THRD.NO,Latin America & the Caribbean (IDA & IBRD countries),TLA,1333
"Fish species, threatened",EN.FSH.THRD.NO,Least developed countries: UN classification,LDC,1634
"Fish species, threatened",EN.FSH.THRD.NO,Low & middle income,LMY,5607
"Fish species, threatened",EN.FSH.THRD.NO,Low income,LIC,1172
"Fish species, threatened",EN.FSH.THRD.NO,Lower middle income,LMC,2018
"Fish species, threatened",EN.FSH.THRD.NO,Middle East & North Africa,MEA,672
"Fish species, threatened",EN.FSH.THRD.NO,Middle East & North Africa (excluding high income),MNA,454
"Fish species, threatened",EN.FSH.THRD.NO,Middle East & North Africa (IDA & IBRD countries),TMN,452
"Fish species, threatened",EN.FSH.THRD.NO,Middle income,MIC,4435
"Fish species, threatened",EN.FSH.THRD.NO,North America,NAC,322
"Fish species, threatened",EN.FSH.THRD.NO,Not classified,INX,..
"Fish species, threatened",EN.FSH.THRD.NO,OECD members,OED,1588
"Fish species, threatened",EN.FSH.THRD.NO,Other small states,OSS,556
"Fish species, threatened",EN.FSH.THRD.NO,Pacific island small states,PSS,196
"Fish species, threatened",EN.FSH.THRD.NO,Post-demographic dividend,PST,1458
"Fish species, threatened",EN.FSH.THRD.NO,Pre-demographic dividend,PRE,1679
"Fish species, threatened",EN.FSH.THRD.NO,Small states,SST,1181
"Fish species, threatened",EN.FSH.THRD.NO,South Asia,SAS,397
"Fish species, threatened",EN.FSH.THRD.NO,South Asia (IDA & IBRD),TSA,397
"Fish species, threatened",EN.FSH.THRD.NO,Sub-Saharan Africa,SSF,2064
"Fish species, threatened",EN.FSH.THRD.NO,Sub-Saharan Africa (excluding high income),SSA,2040
"Fish species, threatened",EN.FSH.THRD.NO,Sub-Saharan Africa (IDA & IBRD countries),TSS,2064
"Fish species, threatened",EN.FSH.THRD.NO,Upper middle income,UMC,2417
"Fish species, threatened",EN.FSH.THRD.NO,World,WLD,..
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 04/09/2020,,,,
